year,city,confession,language,count
1669,Hamburg,Protestant,ger,19
1669,Hamburg,Protestant,lat,7
1669,Hannover,Protestant,ger,3
1669,Hannover,Protestant,lat,3
1669,Heidelberg,Protestant,dut,1
1669,Heidelberg,Protestant,fre,2
1669,Heidelberg,Protestant,ger,4
1669,Heidelberg,Protestant,lat,21
1669,Helmstedt,Protestant,ger,34
1669,Helmstedt,Protestant,grc,2
1669,Helmstedt,Protestant,heb,3
1669,Helmstedt,Protestant,lat,81
1669,Ingolstadt,Catholic,ger,2
1669,Ingolstadt,Catholic,lat,8
1669,Jena,Protestant,fre,2
1669,Jena,Protestant,ger,91
1669,Jena,Protestant,grc,1
1669,Jena,Protestant,lat,377
1669,Jena,Protestant,unknown,1
1669,Königsberg,Protestant,ger,28
1669,Königsberg,Protestant,lat,14
1669,Leipzig,Protestant,fre,1
1669,Leipzig,Protestant,ger,206
1669,Leipzig,Protestant,grc,3
1669,Leipzig,Protestant,lat,173
1669,Leipzig,Protestant,unknown,2
1669,Lübeck,Protestant,ger,5
1669,Lübeck,Protestant,lat,10
1669,Magdeburg,Protestant,ger,8
1669,Magdeburg,Protestant,lat,4
1669,Mainz,Catholic,ger,1
1669,Mainz,Catholic,lat,15
1669,Marburg,Protestant,ger,3
1669,Marburg,Protestant,lat,12
1669,Munich,Catholic,fre,1
1669,Munich,Catholic,ger,15
1669,Munich,Catholic,ita,3
1669,Munich,Catholic,lat,14
1669,Nuremberg,Protestant,ger,158
1669,Nuremberg,Protestant,gre,1
1669,Nuremberg,Protestant,hun,1
1669,Nuremberg,Protestant,lat,30
1669,Nuremberg,Protestant,unknown,4
1669,Prague,Catholic,ger,7
1669,Regensburg,Mixed,ger,15
1669,Regensburg,Mixed,lat,8
1669,Rostock,Protestant,ger,14
1669,Rostock,Protestant,lat,49
1669,Stettin,Protestant,ger,17
1669,Stettin,Protestant,lat,17
1669,Strasbourg,Mixed,fre,1
1669,Strasbourg,Mixed,ger,15
1669,Strasbourg,Mixed,grc,1
1669,Strasbourg,Mixed,ita,1
1669,Strasbourg,Mixed,lat,88
1669,Stuttgart,Protestant,ger,20
1669,Stuttgart,Protestant,lat,3
1669,Tübingen,Protestant,ger,5
1669,Tübingen,Protestant,lat,35
1669,Vienna,Catholic,ger,8
1669,Vienna,Catholic,ita,6
1669,Vienna,Catholic,lat,24
1669,Vienna,Catholic,spa,1
1669,Wittenberg,Protestant,fre,1
1669,Wittenberg,Protestant,ger,52
1669,Wittenberg,Protestant,heb,1
1669,Wittenberg,Protestant,lat,249
1669,Wittenberg,Protestant,unknown,1
1669,Zürich,Protestant,ger,2
1669,Zürich,Protestant,lat,2
1670,Altdorf,Protestant,ger,54
1670,Altdorf,Protestant,grc,1
1670,Altdorf,Protestant,lat,119
1670,Altenburg,Protestant,ger,27
1670,Altenburg,Protestant,grc,2
1670,Altenburg,Protestant,heb,3
1670,Altenburg,Protestant,lat,26
1670,Augsburg,Mixed,ger,27
1670,Augsburg,Mixed,lat,9
1670,Augsburg,Mixed,unknown,1
1670,Basel,Protestant,fre,1
1670,Basel,Protestant,ger,9
1670,Basel,Protestant,lat,20
1670,Berlin,Protestant,ger,25
1670,Berlin,Protestant,grc,1
1670,Berlin,Protestant,heb,1
1670,Berlin,Protestant,lat,19
1670,Braunschweig,Protestant,ger,19
1670,Braunschweig,Protestant,lat,5
1670,Bremen,Protestant,ger,4
1670,Bremen,Protestant,lat,7
1670,Breslau,Protestant,ger,13
1670,Breslau,Protestant,lat,17
1670,Cologne,Catholic,dut,2
1670,Cologne,Catholic,fre,2
1670,Cologne,Catholic,ger,8
1670,Cologne,Catholic,grc,2
1670,Cologne,Catholic,lat,33
1670,Danzig,Mixed,fre,1
1670,Danzig,Mixed,ger,3
1670,Danzig,Mixed,lat,27
1670,Dresden,Protestant,ger,68
1670,Dresden,Protestant,grc,1
1670,Dresden,Protestant,lat,12
1670,Erfurt,Mixed,ger,15
1670,Erfurt,Mixed,grc,1
1670,Erfurt,Mixed,heb,1
1670,Erfurt,Mixed,lat,21
1670,Frankfurt (Oder),Protestant,ger,17
1670,Frankfurt (Oder),Protestant,lat,44
1670,Frankfurt am Main,Mixed,fre,6
1670,Frankfurt am Main,Mixed,ger,128
1670,Frankfurt am Main,Mixed,gre,2
1670,Frankfurt am Main,Mixed,ita,1
1670,Frankfurt am Main,Mixed,lat,73
1670,Frankfurt am Main,Mixed,unknown,3
1670,Giessen,Protestant,ger,9
1670,Giessen,Protestant,lat,57
1670,Gotha,Protestant,ger,24
1670,Gotha,Protestant,lat,6
1670,Gotha,Protestant,unknown,1
1670,Greifswald,Protestant,ger,11
1670,Greifswald,Protestant,lat,23
1670,Göttingen,Protestant,ger,2
1670,Halle,Protestant,ger,37
1670,Halle,Protestant,lat,12
1670,Hamburg,Protestant,ger,28
1670,Hamburg,Protestant,heb,1
1670,Hamburg,Protestant,lat,19
1670,Hamburg,Protestant,nds,1
1670,Hannover,Protestant,fre,1
1670,Hannover,Protestant,ger,18
1670,Hannover,Protestant,lat,9
1670,Heidelberg,Protestant,fre,1
1670,Heidelberg,Protestant,ger,2
1670,Heidelberg,Protestant,lat,16
1670,Helmstedt,Protestant,ger,12
1670,Helmstedt,Protestant,grc,2
1670,Helmstedt,Protestant,lat,54
1670,Ingolstadt,Catholic,ger,2
1670,Ingolstadt,Catholic,lat,12
1670,Jena,Protestant,ara,4
1670,Jena,Protestant,arc,3
1670,Jena,Protestant,ger,68
1670,Jena,Protestant,gez,3
1670,Jena,Protestant,grc,1
1670,Jena,Protestant,heb,5
1670,Jena,Protestant,lat,369
1670,Jena,Protestant,peo,3
1670,Jena,Protestant,per,1
1670,Jena,Protestant,syc,4
1670,Jena,Protestant,unknown,1
1670,Königsberg,Protestant,ger,34
1670,Königsberg,Protestant,lat,31
1670,Leipzig,Protestant,fre,2
1670,Leipzig,Protestant,ger,233
1670,Leipzig,Protestant,grc,2
1670,Leipzig,Protestant,heb,2
1670,Leipzig,Protestant,lat,263
1670,Leipzig,Protestant,unknown,1
1670,Lübeck,Protestant,ger,9
1670,Lübeck,Protestant,lat,6
1670,Magdeburg,Protestant,ger,9
1670,Magdeburg,Protestant,lat,5
1670,Mainz,Catholic,fre,1
1670,Mainz,Catholic,ger,2
1670,Mainz,Catholic,lat,9
1670,Marburg,Protestant,ger,2
1670,Marburg,Protestant,lat,13
1670,Munich,Catholic,fre,1
1670,Munich,Catholic,ger,16
1670,Munich,Catholic,ita,7
1670,Munich,Catholic,lat,15
1670,Nuremberg,Protestant,ger,194
1670,Nuremberg,Protestant,grc,1
1670,Nuremberg,Protestant,ita,1
1670,Nuremberg,Protestant,lat,36
1670,Nuremberg,Protestant,spa,1
1670,Nuremberg,Protestant,unknown,2
1670,Prague,Catholic,ger,4
1670,Regensburg,Mixed,ger,8
1670,Regensburg,Mixed,lat,10
1670,Rostock,Protestant,ger,26
1670,Rostock,Protestant,lat,59
1670,Stettin,Protestant,ger,20
1670,Stettin,Protestant,lat,17
1670,Strasbourg,Mixed,fre,2
1670,Strasbourg,Mixed,ger,13
1670,Strasbourg,Mixed,ita,1
1670,Strasbourg,Mixed,lat,118
1670,Stuttgart,Protestant,ger,2
1670,Stuttgart,Protestant,lat,1
1670,Tübingen,Protestant,ger,2
1670,Tübingen,Protestant,heb,1
1670,Tübingen,Protestant,lat,30
1670,Vienna,Catholic,ger,7
1670,Vienna,Catholic,grc,1
1670,Vienna,Catholic,ita,15
1670,Vienna,Catholic,lat,17
1670,Vienna,Catholic,spa,2
1670,Wittenberg,Protestant,ger,32
1670,Wittenberg,Protestant,grc,5
1670,Wittenberg,Protestant,heb,7
1670,Wittenberg,Protestant,lat,232
1670,Wittenberg,Protestant,unknown,2
1670,Zürich,Protestant,ger,4
1670,Zürich,Protestant,heb,2
1670,Zürich,Protestant,lat,9
1671,Altdorf,Protestant,ger,51
1671,Altdorf,Protestant,lat,139
1671,Altdorf,Protestant,unknown,2
1671,Altenburg,Protestant,ger,34
1671,Altenburg,Protestant,lat,17
1671,Augsburg,Mixed,ger,30
1671,Augsburg,Mixed,lat,14
1671,Basel,Protestant,fre,2
1671,Basel,Protestant,ger,11
1671,Basel,Protestant,lat,31
1671,Basel,Protestant,unknown,1
1671,Berlin,Protestant,ger,29
1671,Berlin,Protestant,lat,14
1671,Braunschweig,Protestant,ger,16
1671,Braunschweig,Protestant,grc,1
1671,Braunschweig,Protestant,lat,6
1671,Bremen,Protestant,fre,2
1671,Bremen,Protestant,ger,9
1671,Bremen,Protestant,lat,7
1671,Breslau,Protestant,ger,9
1671,Breslau,Protestant,lat,15
1671,Cologne,Catholic,dut,2
1671,Cologne,Catholic,fre,2
1671,Cologne,Catholic,ger,7
1671,Cologne,Catholic,lat,25
1671,Danzig,Mixed,ger,1
1671,Danzig,Mixed,lat,23
1671,Danzig,Mixed,unknown,1
1671,Dresden,Protestant,fre,1
1671,Dresden,Protestant,ger,49
1671,Dresden,Protestant,lat,16
1671,Dresden,Protestant,unknown,1
1671,Erfurt,Mixed,ger,28
1671,Erfurt,Mixed,lat,22
1671,Frankfurt (Oder),Protestant,ger,5
1671,Frankfurt (Oder),Protestant,lat,41
1671,Frankfurt am Main,Mixed,dut,1
1671,Frankfurt am Main,Mixed,fre,4
1671,Frankfurt am Main,Mixed,ger,76
1671,Frankfurt am Main,Mixed,lat,58
1671,Giessen,Protestant,ger,6
1671,Giessen,Protestant,lat,40
1671,Gotha,Protestant,ger,24
1671,Gotha,Protestant,grc,1
1671,Gotha,Protestant,lat,7
1671,Greifswald,Protestant,ger,7
1671,Greifswald,Protestant,lat,35
1671,Göttingen,Protestant,ger,1
1671,Göttingen,Protestant,grc,1
1671,Göttingen,Protestant,lat,1
1671,Halle,Protestant,ger,38
1671,Halle,Protestant,lat,5
1671,Hamburg,Protestant,fre,1
1671,Hamburg,Protestant,ger,19
1671,Hamburg,Protestant,heb,1
1671,Hamburg,Protestant,lat,15
1671,Hannover,Protestant,fre,1
1671,Hannover,Protestant,ger,13
1671,Hannover,Protestant,ita,1
1671,Hannover,Protestant,lat,8
1671,Heidelberg,Protestant,ger,5
1671,Heidelberg,Protestant,lat,17
1671,Helmstedt,Protestant,ger,11
1671,Helmstedt,Protestant,lat,79
1671,Helmstedt,Protestant,unknown,1
1671,Ingolstadt,Catholic,ger,3
1671,Ingolstadt,Catholic,lat,7
1671,Jena,Protestant,ger,76
1671,Jena,Protestant,ita,1
1671,Jena,Protestant,lat,300
1671,Jena,Protestant,per,1
1671,Jena,Protestant,unknown,4
1671,Königsberg,Protestant,ger,5
1671,Königsberg,Protestant,lat,19
1671,Leipzig,Protestant,ger,203
1671,Leipzig,Protestant,grc,3
1671,Leipzig,Protestant,heb,3
1671,Leipzig,Protestant,lat,227
1671,Leipzig,Protestant,unknown,4
1671,Lübeck,Protestant,ger,10
1671,Lübeck,Protestant,lat,7
1671,Magdeburg,Protestant,ger,5
1671,Magdeburg,Protestant,lat,2
1671,Magdeburg,Protestant,unknown,1
1671,Mainz,Catholic,fre,1
1671,Mainz,Catholic,ger,4
1671,Mainz,Catholic,lat,5
1671,Marburg,Protestant,ger,2
1671,Marburg,Protestant,lat,12
1671,Munich,Catholic,fre,2
1671,Munich,Catholic,ger,17
1671,Munich,Catholic,ita,8
1671,Munich,Catholic,lat,19
1671,Nuremberg,Protestant,fre,1
1671,Nuremberg,Protestant,ger,159
1671,Nuremberg,Protestant,grc,1
1671,Nuremberg,Protestant,lat,25
1671,Nuremberg,Protestant,unknown,1
1671,Prague,Catholic,ger,3
1671,Regensburg,Mixed,ger,11
1671,Regensburg,Mixed,lat,18
1671,Rostock,Protestant,ara,1
1671,Rostock,Protestant,ger,8
1671,Rostock,Protestant,grc,3
1671,Rostock,Protestant,heb,2
1671,Rostock,Protestant,lat,63
1671,Rostock,Protestant,syc,1
1671,Stettin,Protestant,ger,9
1671,Stettin,Protestant,lat,14
1671,Strasbourg,Mixed,ger,5
1671,Strasbourg,Mixed,lat,109
1671,Stuttgart,Protestant,ger,8
1671,Stuttgart,Protestant,lat,2
1671,Tübingen,Protestant,fre,2
1671,Tübingen,Protestant,ger,6
1671,Tübingen,Protestant,lat,44
1671,Vienna,Catholic,ger,22
1671,Vienna,Catholic,ita,9
1671,Vienna,Catholic,lat,14
1671,Vienna,Catholic,spa,1
1671,Wittenberg,Protestant,ger,37
1671,Wittenberg,Protestant,lat,190
1671,Zürich,Protestant,grc,1
1671,Zürich,Protestant,lat,10
1672,Altdorf,Protestant,ger,38
1672,Altdorf,Protestant,gre,1
1672,Altdorf,Protestant,lat,84
1672,Altdorf,Protestant,unknown,1
1672,Altenburg,Protestant,ger,29
1672,Altenburg,Protestant,grc,2
1672,Altenburg,Protestant,lat,20
1672,Augsburg,Mixed,ger,3
1672,Augsburg,Mixed,lat,6
1672,Basel,Protestant,ger,9
1672,Basel,Protestant,lat,33
1672,Berlin,Protestant,ger,22
1672,Berlin,Protestant,lat,9
1672,Berlin,Protestant,ota,1
1672,Braunschweig,Protestant,ger,25
1672,Braunschweig,Protestant,lat,5
1672,Bremen,Protestant,fre,1
1672,Bremen,Protestant,ger,11
1672,Bremen,Protestant,lat,9
1672,Breslau,Protestant,ger,13
1672,Breslau,Protestant,lat,10
1672,Breslau,Protestant,unknown,1
1672,Cologne,Catholic,fre,1
1672,Cologne,Catholic,ger,12
1672,Cologne,Catholic,lat,57
1672,Danzig,Mixed,ger,10
1672,Danzig,Mixed,lat,21
1672,Danzig,Mixed,pol,2
1672,Dresden,Protestant,ger,51
1672,Dresden,Protestant,grc,1
1672,Dresden,Protestant,ita,1
1672,Dresden,Protestant,lat,12
1672,Dresden,Protestant,unknown,1
1672,Erfurt,Mixed,ger,14
1672,Erfurt,Mixed,lat,42
1672,Erfurt,Mixed,unknown,2
1672,Frankfurt (Oder),Protestant,ger,15
1672,Frankfurt (Oder),Protestant,lat,59
1672,Frankfurt am Main,Mixed,fre,9
1672,Frankfurt am Main,Mixed,ger,92
1672,Frankfurt am Main,Mixed,lat,76
1672,Giessen,Protestant,ger,11
1672,Giessen,Protestant,lat,41
1672,Gotha,Protestant,ger,28
1672,Gotha,Protestant,grc,1
1672,Gotha,Protestant,lat,16
1672,Greifswald,Protestant,ger,12
1672,Greifswald,Protestant,lat,23
1672,Greifswald,Protestant,nds,1
1672,Göttingen,Protestant,ger,2
1672,Göttingen,Protestant,grc,2
1672,Göttingen,Protestant,lat,2
1672,Halle,Protestant,fre,3
1672,Halle,Protestant,ger,39
1672,Halle,Protestant,lat,10
1672,Hamburg,Protestant,ger,19
1672,Hamburg,Protestant,lat,22
1672,Hannover,Protestant,ger,7
1672,Hannover,Protestant,ita,1
1672,Hannover,Protestant,lat,10
1672,Heidelberg,Protestant,dut,1
1672,Heidelberg,Protestant,fre,2
1672,Heidelberg,Protestant,ger,6
1672,Heidelberg,Protestant,lat,35
1672,Helmstedt,Protestant,ger,22
1672,Helmstedt,Protestant,grc,2
1672,Helmstedt,Protestant,gre,2
1672,Helmstedt,Protestant,lat,82
1672,Helmstedt,Protestant,unknown,2
1672,Ingolstadt,Catholic,ger,1
1672,Ingolstadt,Catholic,lat,20
1672,Jena,Protestant,ara,1
1672,Jena,Protestant,fre,1
1672,Jena,Protestant,ger,73
1672,Jena,Protestant,grc,2
1672,Jena,Protestant,ita,3
1672,Jena,Protestant,lat,288
1672,Königsberg,Protestant,ger,24
1672,Königsberg,Protestant,lat,41
1672,Leipzig,Protestant,ger,140
1672,Leipzig,Protestant,grc,1
1672,Leipzig,Protestant,heb,1
1672,Leipzig,Protestant,lat,236
1672,Leipzig,Protestant,unknown,3
1672,Lübeck,Protestant,ger,6
1672,Lübeck,Protestant,lat,2
1672,Magdeburg,Protestant,ger,11
1672,Magdeburg,Protestant,lat,4
1672,Mainz,Catholic,fre,1
1672,Mainz,Catholic,ger,10
1672,Mainz,Catholic,grc,1
1672,Mainz,Catholic,lat,7
1672,Marburg,Protestant,ger,3
1672,Marburg,Protestant,lat,10
1672,Munich,Catholic,ger,11
1672,Munich,Catholic,grc,1
1672,Munich,Catholic,ita,4
1672,Munich,Catholic,lat,20
1672,Nuremberg,Protestant,fre,3
1672,Nuremberg,Protestant,ger,164
1672,Nuremberg,Protestant,grc,1
1672,Nuremberg,Protestant,ita,5
1672,Nuremberg,Protestant,lat,30
1672,Nuremberg,Protestant,unknown,1
1672,Prague,Catholic,ger,2
1672,Regensburg,Mixed,ger,10
1672,Regensburg,Mixed,lat,14
1672,Rostock,Protestant,ger,36
1672,Rostock,Protestant,lat,84
1672,Stettin,Protestant,ger,11
1672,Stettin,Protestant,lat,19
1672,Strasbourg,Mixed,fre,2
1672,Strasbourg,Mixed,ger,17
1672,Strasbourg,Mixed,lat,72
1672,Strasbourg,Mixed,unknown,1
1672,Stuttgart,Protestant,ger,8
1672,Tübingen,Protestant,ger,7
1672,Tübingen,Protestant,lat,38
1672,Vienna,Catholic,ger,12
1672,Vienna,Catholic,ita,12
1672,Vienna,Catholic,lat,16
1672,Vienna,Catholic,spa,1
1672,Wittenberg,Protestant,ger,15
1672,Wittenberg,Protestant,lat,169
1672,Zürich,Protestant,ger,3
1672,Zürich,Protestant,grc,1
1672,Zürich,Protestant,lat,15
1673,Altdorf,Protestant,ger,21
1673,Altdorf,Protestant,grc,1
1673,Altdorf,Protestant,lat,51
1673,Altdorf,Protestant,unknown,1
1673,Altenburg,Protestant,ger,19
1673,Altenburg,Protestant,grc,2
1673,Altenburg,Protestant,heb,1
1673,Altenburg,Protestant,lat,11
1673,Augsburg,Mixed,ger,12
1673,Augsburg,Mixed,lat,14
1673,Basel,Protestant,fre,1
1673,Basel,Protestant,ger,17
1673,Basel,Protestant,grc,2
1673,Basel,Protestant,lat,32
1673,Berlin,Protestant,ger,50
1673,Berlin,Protestant,lat,18
1673,Berlin,Protestant,syc,2
1673,Braunschweig,Protestant,ger,11
1673,Braunschweig,Protestant,grc,1
1673,Braunschweig,Protestant,lat,5
1673,Bremen,Protestant,ger,11
1673,Bremen,Protestant,heb,1
1673,Bremen,Protestant,lat,7
1673,Breslau,Protestant,ger,19
1673,Breslau,Protestant,lat,17
1673,Cologne,Catholic,dut,2
1673,Cologne,Catholic,fre,2
1673,Cologne,Catholic,ger,4
1673,Cologne,Catholic,lat,57
1673,Danzig,Mixed,ger,4
1673,Danzig,Mixed,lat,7
1673,Dresden,Protestant,ger,53
1673,Dresden,Protestant,grc,1
1673,Dresden,Protestant,lat,6
1673,Erfurt,Mixed,ger,10
1673,Erfurt,Mixed,grc,1
1673,Erfurt,Mixed,lat,20
1673,Frankfurt (Oder),Protestant,ger,16
1673,Frankfurt (Oder),Protestant,lat,44
1673,Frankfurt am Main,Mixed,fre,6
1673,Frankfurt am Main,Mixed,ger,93
1673,Frankfurt am Main,Mixed,grc,1
1673,Frankfurt am Main,Mixed,ita,2
1673,Frankfurt am Main,Mixed,lat,40
1673,Giessen,Protestant,ger,7
1673,Giessen,Protestant,lat,27
1673,Gotha,Protestant,fre,1
1673,Gotha,Protestant,ger,32
1673,Gotha,Protestant,grc,1
1673,Gotha,Protestant,heb,1
1673,Gotha,Protestant,ita,1
1673,Gotha,Protestant,lat,12
1673,Greifswald,Protestant,ger,11
1673,Greifswald,Protestant,lat,29
1673,Göttingen,Protestant,ger,1
1673,Göttingen,Protestant,grc,1
1673,Göttingen,Protestant,lat,1
1673,Halle,Protestant,fre,3
1673,Halle,Protestant,ger,38
1673,Halle,Protestant,lat,5
1673,Hamburg,Protestant,fre,2
1673,Hamburg,Protestant,ger,29
1673,Hamburg,Protestant,heb,2
1673,Hamburg,Protestant,lat,35
1673,Hannover,Protestant,ger,14
1673,Hannover,Protestant,lat,7
1673,Heidelberg,Protestant,fre,1
1673,Heidelberg,Protestant,ger,3
1673,Heidelberg,Protestant,ita,1
1673,Heidelberg,Protestant,lat,31
1673,Helmstedt,Protestant,ger,26
1673,Helmstedt,Protestant,lat,95
1673,Ingolstadt,Catholic,ger,6
1673,Ingolstadt,Catholic,lat,10
1673,Jena,Protestant,fre,2
1673,Jena,Protestant,ger,73
1673,Jena,Protestant,grc,1
1673,Jena,Protestant,heb,1
1673,Jena,Protestant,lat,222
1673,Königsberg,Protestant,ger,16
1673,Königsberg,Protestant,lat,47
1673,Leipzig,Protestant,ger,155
1673,Leipzig,Protestant,grc,2
1673,Leipzig,Protestant,heb,2
1673,Leipzig,Protestant,ita,1
1673,Leipzig,Protestant,lat,196
1673,Leipzig,Protestant,unknown,2
1673,Lübeck,Protestant,ger,14
1673,Lübeck,Protestant,lat,13
1673,Lübeck,Protestant,nds,1
1673,Magdeburg,Protestant,ger,13
1673,Magdeburg,Protestant,lat,9
1673,Mainz,Catholic,ger,5
1673,Mainz,Catholic,grc,1
1673,Mainz,Catholic,lat,9
1673,Marburg,Protestant,ger,2
1673,Marburg,Protestant,lat,9
1673,Munich,Catholic,ger,25
1673,Munich,Catholic,ita,6
1673,Munich,Catholic,lat,20
1673,Nuremberg,Protestant,ger,181
1673,Nuremberg,Protestant,ita,1
1673,Nuremberg,Protestant,lat,21
1673,Nuremberg,Protestant,unknown,2
1673,Prague,Catholic,cze,1
1673,Prague,Catholic,ger,7
1673,Prague,Catholic,lat,1
1673,Regensburg,Mixed,ger,8
1673,Regensburg,Mixed,lat,9
1673,Rostock,Protestant,ger,10
1673,Rostock,Protestant,lat,41
1673,Stettin,Protestant,ger,14
1673,Stettin,Protestant,lat,4
1673,Strasbourg,Mixed,fre,3
1673,Strasbourg,Mixed,ger,12
1673,Strasbourg,Mixed,lat,64
1673,Stuttgart,Protestant,ger,6
1673,Stuttgart,Protestant,lat,4
1673,Tübingen,Protestant,ger,5
1673,Tübingen,Protestant,lat,26
1673,Vienna,Catholic,fre,1
1673,Vienna,Catholic,ger,15
1673,Vienna,Catholic,ita,8
1673,Vienna,Catholic,lat,17
1673,Wittenberg,Protestant,ger,20
1673,Wittenberg,Protestant,grc,1
1673,Wittenberg,Protestant,lat,141
1673,Zürich,Protestant,ger,6
1673,Zürich,Protestant,grc,1
1673,Zürich,Protestant,lat,12
1674,Altdorf,Protestant,ger,56
1674,Altdorf,Protestant,heb,1
1674,Altdorf,Protestant,lat,66
1674,Altenburg,Protestant,ger,27
1674,Altenburg,Protestant,grc,1
1674,Altenburg,Protestant,lat,11
1674,Augsburg,Mixed,ger,9
1674,Augsburg,Mixed,lat,12
1674,Augsburg,Mixed,unknown,1
1674,Basel,Protestant,ger,12
1674,Basel,Protestant,grc,1
1674,Basel,Protestant,lat,25
1674,Berlin,Protestant,fre,1
1674,Berlin,Protestant,ger,25
1674,Berlin,Protestant,grc,2
1674,Berlin,Protestant,lat,23
1674,Braunschweig,Protestant,ger,21
1674,Braunschweig,Protestant,lat,4
1674,Bremen,Protestant,ger,7
1674,Bremen,Protestant,lat,9
1674,Breslau,Protestant,ger,15
1674,Breslau,Protestant,lat,14
1674,Breslau,Protestant,pol,1
1674,Cologne,Catholic,dut,1
1674,Cologne,Catholic,fre,2
1674,Cologne,Catholic,ger,12
1674,Cologne,Catholic,ita,1
1674,Cologne,Catholic,lat,46
1674,Danzig,Mixed,ger,15
1674,Danzig,Mixed,lat,16
1674,Dresden,Protestant,ger,53
1674,Dresden,Protestant,lat,14
1674,Erfurt,Mixed,ger,12
1674,Erfurt,Mixed,lat,25
1674,Erfurt,Mixed,unknown,2
1674,Frankfurt (Oder),Protestant,ger,28
1674,Frankfurt (Oder),Protestant,lat,32
1674,Frankfurt am Main,Mixed,fre,13
1674,Frankfurt am Main,Mixed,ger,96
1674,Frankfurt am Main,Mixed,grc,1
1674,Frankfurt am Main,Mixed,heb,2
1674,Frankfurt am Main,Mixed,ita,8
1674,Frankfurt am Main,Mixed,lat,48
1674,Frankfurt am Main,Mixed,yid,2
1674,Giessen,Protestant,ger,8
1674,Giessen,Protestant,lat,24
1674,Gotha,Protestant,ger,27
1674,Gotha,Protestant,lat,13
1674,Greifswald,Protestant,ger,5
1674,Greifswald,Protestant,lat,34
1674,Göttingen,Protestant,grc,1
1674,Göttingen,Protestant,lat,2
1674,Halle,Protestant,ger,32
1674,Halle,Protestant,lat,12
1674,Hamburg,Protestant,fre,1
1674,Hamburg,Protestant,ger,22
1674,Hamburg,Protestant,lat,20
1674,Hannover,Protestant,fre,1
1674,Hannover,Protestant,ger,10
1674,Hannover,Protestant,lat,3
1674,Heidelberg,Protestant,ger,6
1674,Heidelberg,Protestant,lat,22
1674,Helmstedt,Protestant,ger,21
1674,Helmstedt,Protestant,lat,79
1674,Helmstedt,Protestant,unknown,2
1674,Ingolstadt,Catholic,ger,4
1674,Ingolstadt,Catholic,lat,22
1674,Jena,Protestant,arc,1
1674,Jena,Protestant,fre,7
1674,Jena,Protestant,ger,72
1674,Jena,Protestant,grc,2
1674,Jena,Protestant,heb,5
1674,Jena,Protestant,ita,6
1674,Jena,Protestant,lat,302
1674,Jena,Protestant,unknown,1
1674,Königsberg,Protestant,ger,36
1674,Königsberg,Protestant,lat,27
1674,Leipzig,Protestant,ara,1
1674,Leipzig,Protestant,ger,163
1674,Leipzig,Protestant,grc,3
1674,Leipzig,Protestant,heb,1
1674,Leipzig,Protestant,ita,1
1674,Leipzig,Protestant,lat,247
1674,Leipzig,Protestant,syc,1
1674,Lübeck,Protestant,ger,4
1674,Lübeck,Protestant,lat,1
1674,Magdeburg,Protestant,ger,9
1674,Magdeburg,Protestant,lat,4
1674,Mainz,Catholic,ger,1
1674,Mainz,Catholic,lat,8
1674,Marburg,Protestant,ger,8
1674,Marburg,Protestant,lat,20
1674,Munich,Catholic,ger,25
1674,Munich,Catholic,lat,17
1674,Nuremberg,Protestant,ger,165
1674,Nuremberg,Protestant,heb,1
1674,Nuremberg,Protestant,ita,1
1674,Nuremberg,Protestant,lat,32
1674,Nuremberg,Protestant,unknown,1
1674,Prague,Catholic,ger,2
1674,Regensburg,Mixed,ger,11
1674,Regensburg,Mixed,lat,20
1674,Rostock,Protestant,ger,31
1674,Rostock,Protestant,lat,64
1674,Rostock,Protestant,unknown,2
1674,Stettin,Protestant,ger,34
1674,Stettin,Protestant,lat,5
1674,Strasbourg,Mixed,fre,4
1674,Strasbourg,Mixed,ger,24
1674,Strasbourg,Mixed,lat,67
1674,Stuttgart,Protestant,ger,15
1674,Stuttgart,Protestant,lat,5
1674,Tübingen,Protestant,ger,4
1674,Tübingen,Protestant,heb,1
1674,Tübingen,Protestant,lat,31
1674,Vienna,Catholic,ara,1
1674,Vienna,Catholic,ger,4
1674,Vienna,Catholic,ita,10
1674,Vienna,Catholic,lat,14
1674,Vienna,Catholic,ota,1
1674,Vienna,Catholic,per,1
1674,Wittenberg,Protestant,ger,28
1674,Wittenberg,Protestant,grc,1
1674,Wittenberg,Protestant,heb,8
1674,Wittenberg,Protestant,lat,188
1674,Wittenberg,Protestant,unknown,2
1674,Zürich,Protestant,ger,2
1674,Zürich,Protestant,lat,4
1675,Altdorf,Protestant,ger,38
1675,Altdorf,Protestant,grc,1
1675,Altdorf,Protestant,lat,101
1675,Altdorf,Protestant,unknown,1
1675,Altenburg,Protestant,ger,21
1675,Altenburg,Protestant,grc,1
1675,Altenburg,Protestant,heb,2
1675,Altenburg,Protestant,lat,16
1675,Augsburg,Mixed,ger,14
1675,Augsburg,Mixed,lat,24
1675,Basel,Protestant,fre,4
1675,Basel,Protestant,ger,16
1675,Basel,Protestant,heb,1
1675,Basel,Protestant,ita,2
1675,Basel,Protestant,lat,33
1675,Berlin,Protestant,fre,4
1675,Berlin,Protestant,ger,34
1675,Berlin,Protestant,lat,18
1675,Braunschweig,Protestant,ger,20
1675,Braunschweig,Protestant,grc,1
1675,Braunschweig,Protestant,lat,7
1675,Bremen,Protestant,ger,5
1675,Bremen,Protestant,lat,4
