year_of_publication,country_of_publication,primary_language_code,count
1989,at,dui,1
1989,ru,eng,1
1989,ve,spa,1
1989,xxk,,1
1989,dd,dui,1
1989,xxr,eng,1
1989,hn,spa,1
1989,,ned,1
1989,in,eng,1
1989,xx,spa,1
1989,no,nor,1
1989,be,1989,1
1989,xx,dan,1
1989,lu,ned,1
1989,bu,bul,1
1989,au,eng,1
1989,uy,spa,1
1989,DK,por,1
1990,gw,ger,253
1990,dk,1990,227
1990,xx,ger,170
1990,xxu,eng,61
1990,us,eng,47
1990,fi,fin,35
1990,nl,ned,30
1990,pl,pol,29
1990,xxk,eng,27
1990,gb,eng,26
1990,sw,swe,25
1990,gw,eng,24
1990,xx,eng,23
1990,it,ita,20
1990,no,nob,18
1990,de,ger,17
1990,de,dui,16
1990,xr,cze,14
1990,au,ger,9
1990,es,spa,9
1990,sz,ger,9
1990,xx,,8
1990,no,eng,8
1990,fi,swe,7
1990,se,1990,7
1990,no,nor,6
1990,er,est,5
1990,fi,eng,5
1990,dk,eng,5
1990,ru,rus,5
1990,co,spa,5
1990,gw,mul,4
1990,,ned,4
1990,dk,dan,4
1990,ne,eng,3
1990,hu,hun,3
1990,pe,spa,3
1990,tr,tur,3
1990,mx,spa,3
1990,cr,spa,3
1990,ck,spa,2
1990,fi,1990,2
1990,sw,mul,2
1990,no#,nob,2
1990,nl,eng,2
1990,zz,ger,2
1990,xx,swe,2
1990,nl,dut,2
1990,cl,spa,2
1990,dd,dui,2
1990,enk,eng,2
1990,gw,,2
1990,be,ned,2
1990,US,por,2
1990,at,ger,2
1990,de,eng,2
1990,CO,por,2
1990,PT,por,2
1990,ar,spa,2
1990,oo,cze,2
1990,IT,por,1
1990,hu,,1
1990,rm,rum,1
1990,br,por,1
1990,sp,spa,1
1990,sz,eng,1
1990,ne,dut,1
1990,kn,eng,1
1990,oo,ger,1
1990,zz,spa,1
1990,GB,por,1
1990,ca,eng,1
1990,xx,ita,1
1990,gw,cze,1
1990,xv,eng,1
1990,xxu,ger,1
1990,ve,spa,1
1990,nju,eng,1
1990,at,eng,1
1990,uy,spa,1
1990,ES,por,1
1990,ic,1990,1
1990,sw,eng,1
1990,be,dut,1
1990,tu,tur,1
1990,gw,rus,1
1990,de,1990,1
1990,bg,bul,1
1990,us,fra,1
1990,,1990,1
1990,xx,rus,1
1990,de,fra,1
1990,py,spa,1
1990,sw,nob,1
1990,no,mul,1
1990,at,dui,1
1990,zz,eng,1
1990,nl,ger,1
1990,us,mmm,1
1990,no#,eng,1
1990,gb,1990,1
1990,sw,spa,1
1990,pl,ger,1
1990,no,,1
1990,rs,srp,1
1990,yu,hrv,1
1990,de,mmm,1
1990,gw,spa,1
1991,gw,ger,196
1991,dk,1991,192
1991,xxu,eng,58
1991,pl,pol,41
1991,us,eng,39
1991,sw,swe,36
1991,xxk,eng,35
1991,xx,eng,27
1991,fi,fin,27
1991,gw,eng,26
1991,nl,ned,23
1991,xx,,22
1991,gb,eng,22
1991,it,ita,20
1991,xr,cze,19
1991,de,dui,19
1991,de,ger,16
1991,xx,ger,14
1991,no,nob,11
1991,dk,dan,10
1991,sz,ger,10
1991,er,est,10
1991,nl,eng,9
1991,au,ger,8
1991,no,eng,6
1991,PT,por,6
1991,xx,swe,5
1991,dk,eng,5
1991,hu,ger,5
1991,fi,swe,4
1991,es,spa,4
1991,cm,eng,3
1991,de,eng,3
1991,sp,spa,3
1991,tu,tur,3
1991,no,1991,3
1991,no,mul,3
1991,za,eng,2
1991,IT,por,2
1991,sw,eng,2
1991,po,por,2
1991,zz,eng,2
1991,cd,lin,2
1991,xr,eng,2
1991,pl,eng,2
1991,FR,por,2
1991,de,mmm,2
1991,gb,1991,2
1991,sz,eng,2
1991,,eng,2
1991,BE,por,2
1991,ve,spa,2
1991,ru,rus,2
1991,fr,eng,2
1991,gw,,2
1991,uy,spa,1
1991,hu,eng,1
1991,hu,1991,1
1991,xo,slo,1
1991,au,pol,1
1991,no,nor,1
1991,de,1991,1
1991,xxu,pol,1
1991,pt,por,1
1991,gw,spa,1
1991,GR,por,1
1991,py,spa,1
1991,hu,mmm,1
1991,li,ger,1
1991,bg,bul,1
1991,at,eng,1
1991,xxr,rus,1
1991,bu,bul,1
1991,zw,eng,1
1991,eu,eng,1
1991,ng,eng,1
1991,be,ned,1
1991,nl,dui,1
1991,ar,spa,1
1991,xxc,eng,1
1991,no#,eng,1
1991,us,1991,1
1991,rm,rum,1
1991,kn,eng,1
1991,oo,mmm,1
1991,br,por,1
1991,xx,pol,1
1991,pe,spa,1
1991,xx,spa,1
1991,xr,slo,1
1991,bl,por,1
1991,fi,eng,1
1991,rh,eng,1
1991,dcu,eng,1
1991,xxk,,1
1991,enk,eng,1
1991,aa,alb,1
1991,ru,est,1
1991,oo,cze,1
1991,se,1991,1
1991,gw,fre,1
1992,gw,ger,177
1992,dk,1992,168
1992,xxu,eng,69
1992,xxk,eng,45
1992,us,eng,40
1992,xx,eng,37
1992,fi,fin,33
1992,pl,pol,29
1992,no,nob,23
1992,gb,eng,22
1992,gw,eng,21
1992,xx,,19
1992,nl,ned,19
1992,sw,swe,18
1992,xr,cze,16
1992,de,ger,15
1992,nl,eng,11
1992,au,ger,10
1992,sz,ger,10
1992,no,eng,9
1992,de,dui,9
1992,sw,eng,8
1992,fi,eng,7
1992,it,ita,7
1992,xx,ger,6
1992,fi,swe,5
1992,PT,por,5
1992,pl,eng,5
1992,no#,nob,4
1992,dk,dan,4
1992,xxc,eng,4
1992,fr,eng,4
1992,ve,spa,3
1992,es,spa,3
1992,sz,eng,3
1992,de,1992,3
1992,enk,eng,3
1992,ng,eng,3
1992,dk,eng,2
1992,sp,spa,2
1992,er,est,2
1992,sw,mul,2
1992,xx,swe,2
1992,nr,eng,2
1992,at,ger,2
1992,no,nor,2
1992,fi,rus,2
1992,oo,cze,2
1992,bu,bul,2
1992,ch,dui,2
1992,cr,spa,2
1992,bo,spa,2
1992,cm,eng,2
1992,ii,mmm,1
1992,zz,spa,1
1992,ca,mmm,1
1992,nl,spa,1
1992,id,ind,1
1992,xxk,,1
1992,xxu,est,1
1992,BR,por,1
1992,fr,zxx,1
1992,se,eng,1
1992,xr,eng,1
1992,DE,por,1
1992,gw,spa,1
1992,xx,hrv,1
1992,be,1992,1
1992,ca,eng,1
1992,gb,1992,1
1992,nl,1992,1
1992,er,rus,1
1992,no,mul,1
1992,sw,tur,1
1992,sw,fin,1
1992,,,1
1992,,eng,1
1992,fj,eng,1
1992,us,1992,1
1992,it,mmm,1
1992,xx,dan,1
1992,be,swe,1
1992,oo,srp,1
1992,no,nno,1
1992,no#,eng,1
1992,kr,mmm,1
1992,ar,spa,1
1992,hk,eng,1
1992,sw,nor,1
1992,fi,1992,1
1992,cn,eng,1
1992,ic,1992,1
1992,xxk,pol,1
1992,gw,,1
1992,gw,mul,1
1992,tu,tur,1
1992,d19,eng,1
1992,hu,eng,1
1992,VE,por,1
1992,zw,eng,1
1992,ch,ger,1
1992,no,1992,1
1992,dcu,eng,1
1992,es,eng,1
1992,ne,eng,1
1992,se,1992,1
1992,eu,eng,1
1992,fr,,1
1992,ci,hrv,1
1992,ci,srp,1
1993,dk,1993,218
1993,gw,ger,181
1993,xxu,eng,65
1993,xxk,eng,60
1993,us,eng,51
1993,xx,eng,44
1993,fi,fin,31
1993,gb,eng,31
1993,pl,pol,30
1993,gw,eng,27
1993,xx,,27
1993,nl,ned,25
1993,sw,swe,24
1993,nl,eng,21
1993,no,nob,16
1993,xr,cze,13
1993,it,ita,11
1993,ne,eng,10
1993,xx,ger,9
1993,dk,eng,9
1993,de,dui,8
1993,fi,eng,8
1993,sz,ger,8
1993,PT,por,8
1993,dk,dan,8
1993,ru,rus,8
1993,sw,eng,7
1993,enk,eng,5
1993,xxc,eng,5
1993,au,ger,5
1993,zz,eng,4
1993,de,1993,4
1993,sp,spa,4
1993,tu,tur,4
1993,no,eng,4
1993,bu,bul,4
1993,fi,swe,3
1993,bl,por,3
1993,de,ger,3
1993,be,ned,3
1993,sa,eng,3
1993,pl,eng,3
1993,no#,nob,3
1993,er,est,3
1993,za,eng,3
1993,xr,eng,3
1993,mx,spa,3
1993,fr,eng,3
1993,sz,eng,2
1993,kn,eng,2
1993,gw,,2
1993,no,nor,2
1993,at,eng,2
1993,xx,swe,2
1993,us,1993,2
1993,gw,spa,2
1993,sw,mul,2
1993,po,eng,2
1993,xxc,fre,1
1993,nl,fra,1
1993,FR,por,1
1993,iq,eng,1
1993,po,por,1
1993,nju,eng,1
1993,nr,eng,1
1993,cm,eng,1
1993,kr,eng,1
1993,bo,spa,1
1993,uy,spa,1
1993,no,nno,1
1993,PL,por,1
1993,cl,spa,1
1993,un,ukr,1
1993,et,eng,1
1993,no#,eng,1
1993,at,ger,1
1993,es,spa,1
1993,ch,dui,1
1993,xx,spa,1
1993,se,1993,1
1993,ie,eng,1
1993,ci,hrv,1
1993,miu,eng,1
1993,be,dut,1
1993,eu,eng,1
1993,be,eng,1
1993,nyu,eng,1
1993,be,,1
1993,de,mmm,1
1993,KR,por,1
1993,ii,eng,1
1993,no,swe,1
1993,br,eng,1
1993,xxu,est,1
1993,ic,1993,1
1993,be,1993,1
1993,nl,dui,1
1993,it,mul,1
1993,gh,eng,1
1993,in,eng,1
1993,FI,por,1
1993,,1993,1
1993,sp,eng,1
1993,au,eng,1
1993,rm,rum,1
1993,fr,,1
1994,dk,1994,255
1994,gw,ger,183
1994,xxu,eng,56
1994,xxk,eng,55
1994,us,eng,48
1994,xx,eng,47
1994,pl,pol,37
1994,gb,eng,32
1994,gw,eng,29
1994,sw,swe,29
1994,no,nob,28
1994,nl,ned,25
1994,fi,fin,21
1994,xx,,16
1994,xr,cze,12
1994,it,ita,11
1994,nl,eng,10
1994,de,ger,9
1994,PT,por,9
1994,au,ger,8
1994,de,dui,7
1994,fi,swe,7
1994,xx,ger,7
1994,dk,dan,6
1994,sz,ger,6
1994,no#,nob,6
1994,sw,eng,6
1994,no,eng,5
1994,ru,rus,5
1994,no,nor,5
1994,tu,tur,4
1994,tr,tur,4
1994,gw,spa,4
1994,pl,eng,4
1994,es,spa,3
1994,mx,spa,3
1994,xxc,eng,3
1994,gb,1994,2
1994,enk,eng,2
1994,us,1994,2
1994,no#,eng,2
1994,dk,eng,2
1994,sp,spa,2
1994,xx,swe,2
1994,zz,eng,2
1994,nr,eng,2
1994,be,1994,2
1994,de,1994,2
1994,,,2
1994,xx,lit,2
1994,fr,eng,2
1994,ve,spa,2
1994,sp,eng,2
1994,er,eng,1
1994,xr,eng,1
1994,nl,dut,1
1994,rm,eng,1
1994,ja,eng,1
1994,mdu,eng,1
1994,ii,eng,1
1994,gb,mul,1
1994,sr,ned,1
1994,xxc,mul,1
1994,xx,fin,1
1994,xx,1994,1
1994,sw,pol,1
1994,xn,mac,1
1994,IT,por,1
1994,NO,por,1
1994,xxk,pol,1
1994,et,eng,1
1994,cl,spa,1
1994,mu,eng,1
1994,kr,eng,1
1994,xx,dan,1
1994,,eng,1
1994,,ned,1
1994,xx,nor,1
1994,la,fre,1
1994,th,eng,1
1994,gb,dui,1
1994,ne,eng,1
1994,pl,ukr,1
1994,gb,grn,1
1994,nl,dui,1
1994,bl,por,1
1994,sy,ned,1
1994,ja,ger,1
1994,be,ned,1
1994,hu,hun,1
1994,xxu,,1
1994,tr,ned,1
1994,be,,1
1994,fr,fre,1
1994,  ,eng,1
1994,lv,eng,1
1994,sg,eng,1
1994,bo,spa,1
1994,xxk,,1
1995,gw,ger,247
1995,dk,1995,227
1995,pl,pol,111
1995,xxu,eng,102
1995,xxk,eng,80
1995,sw,swe,72
1995,us,eng,49
1995,xx,eng,49
1995,fi,fin,41
1995,gb,eng,35
1995,xx,,31
1995,gw,eng,30
1995,nl,ned,29
1995,nl,eng,20
1995,no,nob,17
1995,de,ger,16
1995,sz,ger,14
1995,dk,dan,13
1995,sw,eng,13
1995,au,ger,12
1995,fr,eng,11
1995,ph,eng,11
1995,it,ita,10
1995,ne,eng,9
1995,de,dui,9
1995,xr,cze,9
1995,no,eng,8
1995,PT,por,8
1995,xx,ger,7
1995,fi,eng,6
1995,it,eng,5
1995,xx,swe,5
1995,hu,hun,5
1995,pl,rus,4
1995,enk,eng,4
1995,pl,eng,4
1995,sp,spa,3
1995,ag,spa,3
1995,fi,swe,3
1995,li,lit,3
1995,dk,eng,3
1995,at,eng,3
1995,no#,nob,3
1995,tu,tur,3
1995,un,ukr,3
1995,xr,ger,2
1995,au,eng,2
1995,sx,eng,2
1995,fi,rus,2
1995,se,1995,2
1995,fr,fre,2
1995,de,eng,2
1995,gw,spa,2
1995,ru,rus,2
1995,no,nor,2
1995,er,ger,2
1995,de,1995,2
1995,rb,srp,2
1995,ic,1995,2
1995,ii,eng,2
1995,se,eng,2
1995,sa,eng,2
1995,es,spa,2
1995,xxu,,1
1995,xx,nor,1
1995,xx,dan,1
1995,ch,ger,1
1995,at,1995,1
1995,sg,eng,1
1995,fi,1995,1
1995,xx,pol,1
1995,li,eng,1
1995,ko,ger,1
1995,IT,por,1
1995,xx,zxx,1
1995,xo,ger,1
1995,er,eng,1
1995,be,ned,1
1995,gb,1995,1
1995,xx,rus,1
1995,gt,spa,1
1995,GB,por,1
1995,be,eng,1
1995,be,dut,1
1995,de,fra,1
1995,lh,ger,1
1995,nq,spa,1
1995,bn,bos,1
1995,,ned,1
1995,in,eng,1
1995,cc,eng,1
1995,br,por,1
1995,pl,mmm,1
1995,ec,spa,1
1995,no,nno,1
1995,nr,eng,1
1995,pl,alb,1
1995,BR,por,1
1995,sw,kur,1
1995,no,dan,1
1995,bl,por,1
1995,rm,rum,1
1995,AT,por,1
1995,be,1995,1
1995,ru,eng,1
1995,fr,1995,1
1995,no#,nno,1
1995,ru,fin,1
1995,gw,,1
1995,jo,eng,1
1995,oo,srp,1
1995,lu,ger,1
1995,no,1995,1
1995,gw,ita,1
1995,er,est,1
1995,hk,eng,1
1995,fr,est,1
1995,nl,dut,1
1995,xxr,eng,1
1995,zz,eng,1
1995,xx,tur,1
1995,xx,fin,1
1995,xxk,spa,1
1996,dk,1996,290
1996,pl,pol,215
1996,gw,ger,212
1996,xxu,eng,113
1996,xxk,eng,88
1996,xx,eng,60
1996,sw,swe,60
1996,xx,,46
1996,us,eng,45
1996,fi,fin,44
1996,gw,eng,39
1996,gb,eng,29
1996,nl,ned,18
1996,sw,eng,18
1996,no,nob,17
1996,xr,cze,12
1996,it,ita,12
1996,fi,swe,11
1996,nl,eng,11
1996,au,ger,11
1996,fr,eng,11
1996,PT,por,9
1996,no,eng,9
1996,sz,ger,9
1996,pl,eng,6
1996,no,nor,6
1996,fi,eng,6
1996,er,est,5
1996,xx,swe,5
1996,lu,eng,5
1996,no#,eng,5
1996,gw,spa,5
1996,ne,eng,5
1996,sp,spa,5
1996,ch,eng,5
1996,gb,1996,4
1996,de,dui,4
1996,de,ger,4
1996,es,spa,4
1996,dk,dan,4
1996,no#,nob,4
1996,sz,eng,3
1996,xr,eng,3
1996,  ,eng,3
1996,se,1996,3
1996,tu,tur,3
1996,ph,eng,3
1996,mv,eng,2
1996,ca,eng,2
1996,ag,spa,2
1996,ii,eng,2
1996,it,eng,2
1996,ru,rus,2
1996,zz,eng,2
1996,au,eng,2
1996,xxc,eng,2
1996,us,1996,2
1996,gw,,2
1996,xx,ger,2
1996,nl,dut,1
1996,sp,,1
1996,xx,ita,1
1996,no#,mul,1
1996,zz,spa,1
1996,gb,,1
1996,sp,eng,1
1996,at,dui,1
1996,ic,1996,1
1996,CU,por,1
1996,dk,eng,1
1996,se,spa,1
1996,xx,fin,1
1996,no,nno,1
1996,|,eng,1
1996,nr,eng,1
1996,eg,eng,1
1996,li,eng,1
1996,no,est,1
1996,GW,por,1
1996,de,eng,1
1996,xx,tur,1
1996,pe,spa,1
1996,se,zwe,1
1996,ke,eng,1
1996,DE,por,1
1996,se,mmm,1
1996,it,ger,1
1996,enk,eng,1
1996,sw,spa,1
1996,dcu,eng,1
1996,be,ned,1
1996,mx,spa,1
1996,no,1996,1
1996,gr,spa,1
1996,bu,bul,1
1996,cl,eng,1
1996,mau,eng,1
1996,il,eng,1
1996,|,ger,1
1996,no,swe,1
1996,DK,por,1
1996,sw,per,1
1996,bl,por,1
1996,rm,rum,1
1996,ve,spa,1
1996,at,eng,1
1996,ie,eng,1
1996,pl,rus,1
1996,br,por,1
1996,be,1996,1
1996,nju,eng,1
1996,li,lit,1
1996,bg,bul,1
1996,nyu,eng,1
1996,xx,rus,1
1996,pl,ger,1
1996,in,eng,1
1996,fr,mmm,1
1996,eu,eng,1
1996,gr,ger,1
1996,xxu,mul,1
1996,,,1
1997,gw,ger,238
1997,dk,1997,211
1997,pl,pol,200
1997,xxk,eng,107
1997,xxu,eng,97
1997,xx,eng,67
1997,gw,eng,65
1997,sw,swe,60
1997,fi,fin,51
1997,xx,,45
1997,us,eng,41
1997,no,nob,28
1997,gb,eng,26
1997,nl,ned,22
1997,sw,eng,20
1997,it,ita,20
1997,xr,cze,17
1997,de,ger,14
1997,dk,dan,13
1997,no,eng,13
1997,fi,swe,13
1997,fi,eng,12
1997,nl,eng,12
1997,fr,eng,11
1997,pl,eng,10
1997,ph,eng,9
1997,no#,eng,9
1997,au,ger,8
1997,sz,ger,8
1997,ru,rus,7
1997,de,dui,7
1997,ne,eng,6
1997,gw,spa,5
1997,PT,por,5
1997,no,nor,5
1997,zz,eng,4
1997,er,est,4
1997,xxu,mul,4
1997,enk,eng,4
1997,be,ger,3
1997,tu,tur,3
1997,se,eng,3
1997,xx,rus,3
1997,xx,ger,3
1997,gb,1997,3
1997,be,1997,3
1997,ve,spa,2
1997,se,1997,2
1997,xxc,eng,2
1997,CO,por,2
1997,,1997,2
1997,sz,eng,2
1997,de,eng,2
1997,es,spa,2
1997,it,eng,2
1997,bl,por,2
1997,tu,eng,2
1997,no#,nob,2
1997,ag,spa,2
1997,ii,eng,2
1997,xr,eng,2
1997,gw,,2
1997,US,por,2
1997,nyu,eng,2
1997,ES,por,2
1997,hu,hun,2
1997,nl,fra,2
1997,sp,spa,2
1997,xx,swe,2
1997,  ,eng,1
1997,fi,,1
1997,nz,eng,1
1997,quc,eng,1
1997,ar,spa,1
1997,mx,spa,1
1997,,eng,1
1997,,,1
1997,yu,srp,1
1997,za,eng,1
1997,BR,por,1
1997,xx,nor,1
1997,no,swe,1
1997,uy,spa,1
1997,no,mul,1
1997,,ned,1
1997,xxk,,1
1997,co,spa,1
1997,bu,eng,1
1997,at,eng,1
1997,si,eng,1
1997,ca,eng,1
1997,de,1997,1
1997,de,fre,1
1997,sw,spa,1
1997,pl,ger,1
1997,rb,srp,1
1997,xo,ger,1
1997,cl,spa,1
1997,xx,1997,1
1997,au,,1
1997,dk,eng,1
1997,ctu,eng,1
1997,nju,eng,1
1997,au,eng,1
1997,bg,eng,1
1997,er,eng,1
1997,sa,eng,1
1997,sw,kur,1
1997,|,ger,1
1997,no,nno,1
1997,mau,eng,1
1997,pk,eng,1
1997,pe,spa,1
1997,pl,spa,1
1997,xxu,,1
1997,ic,1997,1
1997,us,1997,1
1997,in,eng,1
1997,be,ned,1
1997,no#,mul,1
1998,gw,ger,244
1998,dk,1998,181
1998,pl,pol,181
1998,xxu,eng,108
1998,sw,swe,107
1998,xxk,eng,91
1998,fi,fin,63
1998,xx,eng,61
1998,gw,eng,57
1998,us,eng,46
1998,xx,,41
1998,sw,eng,35
1998,xr,cze,26
1998,gb,eng,24
1998,no,nob,23
1998,pl,eng,17
1998,fi,eng,15
1998,de,ger,12
1998,nl,ned,12
1998,fr,eng,11
1998,ru,rus,11
1998,no,eng,10
1998,sz,ger,9
1998,ne,eng,9
1998,it,ita,8
1998,nl,eng,8
1998,PT,por,8
1998,fi,swe,7
1998,au,ger,6
1998,de,dui,6
1998,ph,eng,5
1998,no,nor,5
1998,se,1998,5
1998,xx,rus,4
1998,ii,eng,4
1998,gw,spa,4
1998,sz,eng,4
1998,it,eng,3
1998,gw,fre,3
1998,lu,eng,3
1998,us,1998,3
1998,enk,eng,3
1998,xxu,mul,3
1998,xxc,eng,3
1998,rb,srp,3
1998,dk,dan,3
1998,es,spa,3
1998,gb,1998,2
1998,th,eng,2
1998,gw,,2
1998,no#,nob,2
1998,xx,ger,2
1998,pe,spa,2
1998,se,eng,2
1998,ja,eng,2
1998,de,1998,2
1998,sx,eng,2
1998,er,eng,2
1998,sw,spa,2
1998,de,eng,2
1998,no,1998,2
1998,xxk,pol,1
1998,pl,ger,1
1998,xx,spa,1
1998,EE,por,1
1998,no,nno,1
1998,dk,eng,1
1998,xx,dan,1
1998,hr,hrv,1
1998,cz,cze,1
1998,gm,eng,1
1998,gw,ita,1
1998,xx,por,1
1998,nl,dui,1
1998,it,mul,1
1998,gw,mul,1
1998,ci,srp,1
1998,ag,spa,1
1998,nr,eng,1
1998,bg,eng,1
1998,pn,spa,1
1998,lh,ger,1
1998,nyu,eng,1
1998,pa,spa,1
1998,,eng,1
1998,ru,eng,1
1998,nl,esp,1
1998,lu,ger,1
1998,nl,fra,1
1998,no#,mul,1
1998,BR,por,1
1998,no,,1
1998,ch,1998,1
1998,,ned,1
1998,gv,fre,1
1998,DE,por,1
1998,zz,eng,1
1998,hu,eng,1
1998,sw,dan,1
1998,sw,nor,1
1998,cr,spa,1
1998,ne,ger,1
1998,is,eng,1
1998,au,eng,1
1998,lv,eng,1
1998,at,eng,1
1998,xxu,,1
1998,gw,rus,1
1998,dk,ger,1
1998,xxc,mul,1
1998,pau,eng,1
1998,li,lit,1
1998,nl,mmm,1
1998,se,zwe,1
1998,tz,eng,1
1998,un,ukr,1
1998,no,mul,1
1998,mx,spa,1
1998,fi,,1
1998,sg,eng,1
1998,xx,swe,1
1999,gw,ger,250
1999,dk,1999,237
1999,pl,pol,150
1999,sw,swe,124
1999,xxu,eng,107
1999,xxk,eng,83
1999,xx,eng,65
1999,fi,fin,64
1999,gw,eng,50
1999,xx,,47
1999,us,eng,33
1999,no,nob,30
1999,gb,eng,28
1999,xr,cze,24
1999,sw,eng,23
1999,PT,por,21
1999,nl,ned,16
1999,fi,eng,14
1999,it,ita,14
1999,no,eng,12
1999,sz,ger,12
1999,fi,swe,11
1999,pl,eng,11
1999,de,dui,9
1999,au,ger,9
1999,de,ger,8
1999,ru,rus,7
1999,dk,eng,7
1999,no#,nob,6
1999,fr,eng,6
1999,ii,eng,6
1999,zz,eng,6
1999,no,nor,6
1999,xx,swe,5
1999,sa,eng,5
1999,no,nno,5
1999,nl,eng,5
1999,dk,dan,5
1999,ne,eng,5
1999,no,1999,4
1999,no#,eng,4
1999,er,est,4
1999,tu,tur,4
1999,nju,eng,3
1999,xr,eng,3
1999,sz,eng,3
1999,gw,spa,3
1999,de,mmm,3
1999,tr,tur,3
1999,it,eng,3
1999,xx,ger,3
1999,miu,eng,2
1999,ja,eng,2
1999,DE,por,2
1999,ag,spa,2
1999,ph,eng,2
1999,sp,spa,2
1999,xxc,eng,2
1999,un,rus,2
1999,pt,por,2
1999,xx,spa,2
1999,ctu,eng,2
1999,ru,fin,2
1999,hu,eng,2
1999,,ned,2
1999,ic,1999,2
1999,nyu,eng,2
1999,es,spa,2
1999,de,eng,2
1999,ch,eng,1
1999,sn,eng,1
1999,inu,eng,1
1999,be,eng,1
1999,us,1999,1
1999,ve,spa,1
1999,sg,eng,1
1999,ne,ger,1
1999,hu,ger,1
1999,fi,,1
1999,lu,ger,1
1999,no,swe,1
1999,uuu,eng,1
1999,enk,eng,1
1999,en,eng,1
1999,ca,eng,1
1999,xx,fin,1
1999,BR,por,1
1999,SE,por,1
1999,BE,por,1
1999,nr,eng,1
1999,sx,eng,1
1999,gb,1999,1
1999,sp,eng,1
1999,dk,ger,1
1999,ilu,eng,1
1999,no#,mul,1
1999,nl,dut,1
1999,xn,mac,1
1999,tz,eng,1
1999,fi,ger,1
1999,de,1999,1
1999,gw,tur,1
1999,xx,dan,1
1999,onc,eng,1
1999,gr,eng,1
1999,de,ita,1
1999,de,fra,1
1999,lu,swe,1
1999,lu,fin,1
1999,,eng,1
1999,xx,por,1
1999,cz,eng,1
1999,xx,rus,1
1999,cz,cze,1
1999,cr,spa,1
1999,gw,,1
1999,yu,srp,1
1999,ilu,swe,1
1999,sw,nor,1
1999,sw,dan,1
1999,bu,bul,1
1999,mx,spa,1
1999,br,por,1
1999,xr,ger,1
1999,hk,eng,1
1999,po,por,1
2000,gw,ger,278
2000,pl,pol,199
2000,dk,2000,195
2000,xxk,eng,153
2000,xxu,eng,116
2000,sw,swe,101
2000,xx,eng,93
2000,gw,eng,89
2000,xx,,80
2000,fi,fin,60
2000,us,eng,47
2000,gb,eng,46
2000,sw,eng,39
2000,no,nob,29
2000,xr,cze,18
2000,fi,eng,16
2000,nl,ned,15
2000,nl,eng,15
2000,it,ita,13
2000,fi,swe,13
2000,pl,eng,12
2000,PT,por,12
2000,enk,eng,11
2000,no,nor,10
2000,no,eng,10
2000,ru,rus,9
2000,ne,eng,8
2000,be,eng,8
2000,dk,dan,8
2000,sz,ger,7
2000,au,ger,7
2000,no,nno,7
2000,de,ger,7
2000,no#,nob,6
2000,sz,eng,6
2000,no,,5
2000,nyu,eng,5
2000,xx,ger,5
2000,es,spa,4
2000,tu,tur,4
2000,it,eng,4
2000,fr,eng,4
2000,,2000,3
2000,sp,spa,3
2000,xx,swe,3
2000,ke,eng,3
2000,au,eng,3
2000,gb,2000,3
2000,xxc,eng,3
2000,de,dui,3
2000,sa,eng,2
2000,fi,spa,2
2000,ec,spa,2
2000,xx,ita,2
2000,bcc,eng,2
2000,dk,eng,2
2000,er,est,2
2000,za,eng,2
2000,IT,por,2
2000,nr,eng,2
2000,us,2000,2
2000,it,mmm,2
2000,no#,eng,2
2000,,eng,1
2000,lu,spa,1
2000,sw,rus,1
2000,sw,per,1
2000,gw,spa,1
2000,ii,eng,1
2000,pe,eng,1
2000,pl,srp,1
2000,xx,dut,1
2000,de,2000,1
2000,bl,por,1
2000,mw,eng,1
2000,ro,rum,1
2000,po,por,1
2000,xxu,,1
2000,br,eng,1
2000,no,dan,1
2000,gw,por,1
2000,no#,nno,1
2000,de,mmm,1
2000,nl,esp,1
2000,se,eng,1
2000,stk,eng,1
2000,ES,por,1
2000,rm,rum,1
2000,lu,ger,1
2000,kg,rus,1
2000,rm,ger,1
2000,be,ned,1
2000,gb,spa,1
2000,fi,ger,1
2000,ph,eng,1
2000,mdu,eng,1
2000,CO,por,1
2000,co,spa,1
2000,my,eng,1
2000,mnu,eng,1
2000,es,eng,1
2000,zz,eng,1
2000,sx,eng,1
2000,US,por,1
2000,pe,spa,1
2000,sw,mul,1
2000,no#,mul,1
2000,ug,eng,1
2000,fi,,1
2000,sn,eng,1
2000,xx,dan,1
2000,hk,eng,1
2000,lu,,1
2000,sg,eng,1
2000,iq,kur,1
2000,no,swe,1
2000,ca,eng,1
2000,un,ukr,1
2000,nju,eng,1
2000,BR,por,1
2000,ch,dui,1
2000,dk,nor,1
2000,no,2000,1
2000,fr,,1
2000,mv,rum,1
2000,rh,eng,1
2000,ch,ger,1
2000,pl,ger,1
2000,no#,,1
2000,ba,bos,1
2001,gw,ger,323
2001,dk,2001,222
2001,pl,pol,183
2001,sw,swe,123
2001,xxk,eng,110
2001,xxu,eng,107
2001,gw,eng,101
2001,xx,eng,75
2001,xx,,67
2001,fi,fin,46
2001,sw,eng,34
2001,us,eng,32
2001,gb,eng,28
2001,no,nob,27
2001,xr,cze,20
2001,pl,eng,19
2001,nl,ned,18
2001,no,eng,17
2001,nl,eng,16
2001,de,ger,15
2001,PT,por,13
2001,dk,dan,11
2001,es,spa,11
2001,it,ita,11
2001,enk,eng,9
2001,fi,swe,8
2001,fi,eng,8
2001,sz,eng,8
